,seller_id,seller_city,seller_state,distinct_prod,distinct_categories,delivery_avg,review_avg,total_orders,total_income,avg_price_month
1462,1286,batatais,SP,35,2,-15.91,4.09,35,3894.05,111.26
1463,3058,arinos,MG,11,1,-10.45,3.82,11,769.71,69.97
1464,312,bocaiuva do sul,PR,12,3,-11.36,3.83,12,2213.8,184.48
1465,2669,barretos,SP,45,2,-16.56,3.73,45,2819.77,62.66
1466,391,andira-pr,PR,53,1,-11.96,3.81,53,895.6999999999999,16.9
1467,262,sao bernardo do campo,SP,14,1,-8.79,4.64,14,1700.0,121.43
1468,2870,brasilia,DF,6,1,-12.67,5.0,6,987.6999999999999,164.62
1469,2819,sao paulo,SP,11,1,-8.91,4.45,11,5963.98,542.18
1470,1412,sao paulo,SP,18,2,-8.83,4.44,18,2149.2,119.4
1471,2772,sao paulo,SP,13,2,-7.18,4.46,13,504.5,38.81
1472,1167,arapongas,PR,10,2,-6.6,4.8,10,1139.8,113.98
1473,1354,sao paulop,SP,7,1,-25.4,2.14,7,256.39,36.63
1474,954,ronda alta,RS,1,1,-7.0,5.0,1,100.9,100.9
1475,2695,sao paulo,SP,15,1,-9.79,4.4,15,2501.0,166.73
1476,800,sao paulo,SP,12,2,-9.4,4.25,12,1487.8,123.98
1477,2536,nova lima,MG,11,1,-10.91,4.18,11,1154.35,104.94
1478,2018,sao paulo,SP,6,1,-8.33,5.0,6,335.0,55.83
1479,2486,taubate,SP,27,2,-12.15,4.41,27,2733.5,101.24
1480,2045,santo andre,SP,1,1,-14.0,5.0,1,285.0,285.0
1481,1578,sao paulo - sp,SP,27,4,-11.89,4.07,27,4138.12,153.26
1482,1343,sao paulo,SP,28,1,-10.18,4.61,28,11921.6,425.77
1483,2167,itapevi,SP,37,3,-11.71,3.76,37,5329.04,144.03
1484,283,sao paulo,SP,10,2,-16.4,4.7,10,4513.0,451.3
1485,1133,sao paulo,SP,36,4,-10.91,4.08,36,3227.0,89.64
1486,1347,sao paulo,SP,13,3,-9.69,4.46,13,740.5899999999999,56.97
1487,1899,rio de janeiro,RJ,2,1,-7.0,4.5,2,1218.9,609.45
1488,899,assis,SP,30,3,-14.07,4.17,30,4995.56,166.52
1489,2545,massaranduba,SC,22,2,-9.18,4.55,22,2772.34,126.02
1490,2984,sao paulo,SP,29,2,-12.79,4.62,29,5327.37,183.7
1491,2725,sao paulo,SP,5,1,-11.8,4.8,5,14999.449999999999,2999.89
1492,1413,cascavel,PR,5,3,-8.4,3.8,5,647.3,129.46
1493,1884,pitanga,PR,2,2,-10.5,4.0,2,294.09000000000003,147.05
1494,2327,sao jose dos campos,SP,2,1,-6.0,2.5,2,53.8,26.9
1495,2450,sao bernardo do campo,SP,8,1,-4.75,4.0,8,148.0,18.5
1496,146,canoas,RS,4,1,-9.0,4.75,4,137.6,34.4
1497,2474,sao paulo,SP,1,1,-13.0,1.0,1,11.9,11.9
1498,2814,rolandia,PR,1,1,-7.0,5.0,1,199.0,199.0
1499,982,cascavel,PR,3,1,-6.33,4.33,3,303.73,101.24
1500,2385,curitiba,PR,11,1,-5.36,4.45,11,1429.0,129.91
1501,258,colombo,PR,4,2,-14.5,4.25,4,886.0,221.5
1502,1303,guarulhos,SP,51,6,-5.37,4.37,51,3509.6800000000003,68.82
1503,2119,guarulhos,SP,11,3,-10.0,3.27,11,2903.7,263.97
1504,1439,goiania,GO,66,7,-13.46,4.29,66,9592.0,145.33
1505,1522,sao paulo,SP,22,4,-14.14,4.09,22,9606.95,436.68
1506,1112,paranavai,PR,17,5,-12.76,4.12,17,1872.79,110.16
1507,73,santo angelo,RS,66,3,-12.77,4.14,66,23368.38,354.07
1508,2131,canoas,RS,41,1,-10.42,4.27,41,3139.0,76.56
1509,1893,coxim,MS,16,1,-14.75,4.12,16,2464.0,154.0
1510,2580,santo andre,SP,7,1,-17.86,3.57,7,1769.0,252.71
1511,1111,sao paulo,SP,10,1,-10.1,4.9,10,949.78,94.98
1512,2806,sao paulo,SP,48,9,-12.73,3.35,48,2256.34,47.01
1513,1373,franco da rocha,SP,7,2,-5.14,4.14,7,780.8000000000001,111.54
1514,827,resende,RJ,1,1,-11.0,3.0,1,19.99,19.99
1515,2134,campo grande,MS,30,1,-11.97,4.97,30,5518.64,183.95
1516,3047,sao paulo,SP,11,3,-18.55,3.18,11,2969.7,269.97
1517,3004,sao paulo,SP,23,1,-12.04,3.83,23,1483.0,64.48
1518,1159,porto alegre,RS,2,1,-10.5,4.5,2,239.98,119.99
1519,2173,extrema,MG,5,3,-13.4,3.2,5,1208.0,241.6
1520,2297,sao paulo,SP,29,6,-5.86,4.31,29,870.3,30.01
1521,1759,sorocaba,SP,3,1,-8.67,3.0,3,148.5,49.5
1522,2232,santa catarina,SC,1,1,-10.0,5.0,1,80.9,80.9
1523,343,barrinha,SP,2,1,-8.5,3.5,2,36.49,18.24
1524,2943,sao paulo,SP,15,4,-7.93,4.27,15,1581.0,105.4
1525,1686,sao paulo,SP,78,2,-9.41,4.46,78,5172.53,66.31
1526,643,campinas,SP,2,1,-3.0,3.0,2,148.89,74.44
1527,287,joinville,SC,12,1,-16.18,3.58,12,291.03000000000003,24.25
1528,361,sao paulo,SP,12,3,-8.18,4.17,12,216.98000000000002,18.08
1529,1966,porto alegre,RS,16,5,-10.69,3.25,16,1512.4,94.52
1530,2929,presidente getulio,SC,1,1,-9.0,5.0,1,202.89,202.89
1531,2511,serra negra,SP,18,2,-13.94,3.94,18,2357.3,130.96
1532,1383,porto alegre,RS,8,1,-12.0,2.5,8,776.0,97.0
1533,2865,mogi guacu,SP,9,1,-10.89,4.56,9,404.09999999999997,44.9
1534,908,atibaia,SP,2,1,-15.5,4.0,2,118.0,59.0
1535,1447,maua,SP,1,0,-11.0,5.0,1,59.9,59.9
1536,1259,marechal candido rondon,PA,8,1,-13.75,4.5,8,1238.0,154.75
1537,2465,bady bassitt,SP,19,5,-18.58,2.58,19,2934.72,154.46
1538,2857,curitiba,PR,17,1,-31.87,2.41,17,1263.57,74.33
1539,2595,osasco,SP,33,5,-20.54,3.24,33,10233.9,310.12
1540,2733,sao bernardo do campo,SP,8,2,-13.88,3.38,8,471.04999999999995,58.88
1541,2118,curitiba,PR,7,1,-8.29,4.86,7,1620.3,231.47
1542,241,santo andre,SP,38,1,-10.92,4.34,38,3887.0,102.29
1543,1183,fernando prestes,SP,3,1,-8.0,4.33,3,86.6,28.87
1544,1571,rio de janeiro,RJ,4,2,-6.5,3.0,4,299.6,74.9
1545,1543,ibitinga,SP,7,2,-10.0,4.14,7,918.8,131.26
1546,1385,curitiba,PR,1,1,-8.0,4.0,1,139.0,139.0
1547,1577,sao paulo,SP,22,1,-7.95,4.27,22,741.0,33.68
1548,2120,sao paulo,SP,12,1,-11.0,4.5,12,372.5,31.04
1549,1424,campinas,SP,8,2,-4.57,4.38,8,692.41,86.55
1550,1765,sao paulo,SP,12,1,-19.0,3.0,12,5208.0,434.0
1551,197,sao paulo,SP,14,2,-13.86,4.07,14,1890.0,135.0
1552,2014,caruaru,PE,7,2,-19.43,3.86,7,219.62,31.37
1553,2833,belo horizonte,MG,10,1,-7.2,4.3,10,482.0,48.2
1554,2046,rio de janeiro,RJ,4,1,-14.75,5.0,4,119.6,29.9
1555,2012,sao paulo,SP,5,1,-15.8,4.8,5,445.0,89.0
1556,2482,sombrio,SC,17,1,-15.41,4.53,17,15907.0,935.71
1557,1113,rio de janeiro,RJ,11,1,-18.73,2.82,11,3544.0,322.18
1558,154,rio de janeiro,RJ,6,4,-9.0,3.67,6,371.2,61.87
1559,2389,contagem,MG,9,2,-13.89,4.11,9,729.0,81.0
1560,2906,cambe,PR,1,1,-11.0,1.0,1,139.0,139.0
1561,1114,borda da mata,MG,14,2,-12.07,3.79,14,3280.0,234.29
1562,2591,sao paulo,SP,14,2,-11.64,4.43,14,2002.0,143.0
1563,464,carapicuiba,SP,18,1,-11.71,2.22,18,509.0,28.28
1564,463,sao paulo,SP,47,2,-12.22,2.62,47,1189.96,25.32
1565,3087,mirassol,SP,14,1,-17.93,4.21,14,1839.8600000000001,131.42
1566,2871,ponta grossa,PR,5,0,-14.33,2.6,5,1467.0,293.4
1567,334,nova iguacu,RJ,39,4,-14.33,4.56,39,986.61,25.3
1568,678,goiania,GO,11,2,-13.64,3.82,11,761.0,69.18
1569,680,sao paulo,SP,14,1,-10.64,4.21,14,700.59,50.04
1570,2211,sao paulo,SP,9,1,-15.78,3.44,9,515.4,57.27
1571,2553,jundiai,SP,14,2,-23.5,3.36,14,3924.6,280.33
1572,636,londrina,PR,7,1,-17.29,3.57,7,414.5,59.21
1573,1265,guarulhos,SP,3,1,,1.0,3,36.0,12.0
1574,1596,maringa,PR,15,3,-13.87,4.13,15,2802.7999999999997,186.85
1575,1271,curitiba,PR,8,1,-10.75,2.62,8,674.0,84.25
1576,1590,tabao da serra,SP,8,2,-11.0,4.5,8,1372.3,171.54
1577,2660,belo horizonte,MG,4,1,-10.75,4.75,4,813.0,203.25
1578,684,sao paulo,SP,6,1,-16.2,4.17,6,334.9,55.82
1579,2879,sao paulo,SP,7,1,-53.25,2.29,7,517.93,73.99
1580,2972,barueri,SP,3,1,-15.0,3.67,3,4799.87,1599.96
1581,2250,sao paulo,SP,17,2,-11.88,4.29,17,11702.1,688.36
1582,472,sao paulo,SP,7,2,-13.71,4.43,7,3474.2999999999997,496.33
1583,1266,guaratuba,PR,16,4,-13.94,3.94,16,1621.0,101.31
1584,1983,sao paulo,SP,5,0,-11.4,4.8,5,345.0,69.0
1585,2463,sao paulo,SP,12,1,-37.55,3.33,12,4002.0,333.5
1586,2891,vitoria,ES,5,3,-11.6,4.4,5,872.99,174.6
1587,2678,rio de janeiro,RJ,25,1,-6.64,4.6,25,842.6999999999999,33.71
1588,411,maringa,PR,6,1,-10.0,3.5,6,119.58,19.93
1589,2373,sorocaba,SP,10,4,-11.67,2.9,10,12100.88,1210.09
1590,3048,sao paulo,SP,7,1,-16.29,3.14,7,1052.8,150.4
1591,407,curitiba,PR,11,1,-9.82,4.18,11,1056.9,96.08
1592,2048,sao paulo,SP,4,1,-6.0,4.5,4,117.99,29.5
1593,1277,sao paulo,SP,2,1,-10.5,3.0,2,159.8,79.9
1594,320,sao paulo,SP,20,1,-15.44,3.25,20,2054.82,102.74
1595,2568,sao paulo,SP,19,1,-8.21,4.84,19,883.27,46.49
1596,2368,assis,SP,8,2,-12.38,3.88,8,655.0,81.88
1597,1261,rio bonito,RJ,8,1,-9.75,4.25,8,3762.0,470.25
1598,962,sao paulo,SP,13,7,-4.67,4.38,13,314.81,24.22
1599,1484,santa cruz do sul,RS,3,1,-9.33,4.67,3,388.0,129.33
1600,2254,atibaia,SP,17,1,-8.82,4.82,17,495.7,29.16
1601,1923,sao leopoldo,RS,11,3,-13.82,4.0,11,4917.0,447.0
1602,319,sao paulo,SP,66,4,-10.18,4.05,66,3746.34,56.76
1603,1173,canoas,RS,14,1,-11.93,4.29,14,764.95,54.64
1604,1600,balneario camboriu,SC,19,4,-26.11,4.11,19,5376.0,282.95
1605,2897,arvorezinha,RS,25,1,-11.96,4.64,25,4633.9,185.36
1606,1435,guarulhos,SP,1,0,-12.0,1.0,1,41.9,41.9
1607,3028,rio de janeiro,RJ,34,1,-10.65,4.24,34,5489.0,161.44
1608,1776,amparo,SP,26,1,-3.62,4.04,26,1780.87,68.5
1609,1446,goiania,GO,44,1,-14.05,4.34,44,1153.8899999999999,26.22
1610,1911,florianopolis,SP,17,1,-12.18,3.65,17,421.5,24.79
1611,1573,jaragua do sul,SC,5,2,-11.25,5.0,5,329.5,65.9
1612,1386,amparo,SP,23,3,-13.48,4.09,23,1685.0,73.26
1613,1117,umuarama,PR,33,2,-12.73,4.06,33,7100.46,215.17
1614,1783,rodeio,SC,10,3,-12.0,3.9,10,908.3,90.83
1615,66,goiania,GO,10,3,-14.44,3.9,10,952.0,95.2
1616,122,sao paulo,SP,20,8,-10.89,2.95,20,5193.83,259.69
1617,1611,santa terezinha de itaipu,PR,14,3,-10.86,4.43,14,978.9,69.92
1618,1477,recife,PE,6,1,-19.33,4.17,6,2715.0,452.5
1619,1451,guarulhos,SP,3,1,-4.0,4.0,3,65.4,21.8
1620,536,uruacu,GO,14,2,-10.14,4.07,14,1077.0,76.93
1621,1005,california,PR,6,1,-10.5,3.67,6,7630.0,1271.67
1622,2513,sao paulo,SP,4,1,-4.75,4.75,4,756.0,189.0
1623,1722,anapolis,GO,2,1,-16.0,3.0,2,138.0,69.0
1624,2283,sao paulo,SP,33,1,-10.75,4.03,33,4809.67,145.75
1625,1991,sao paulo,SP,7,3,-8.29,3.57,7,1400.96,200.14
1626,1810,sorocaba,SP,3,2,-13.67,3.67,3,277.75,92.58
1627,1472,osasco,SP,10,2,-11.9,3.8,10,1859.4,185.94
1628,2993,maringa,PR,7,1,-12.86,4.43,7,2744.44,392.06
1629,728,sertanopolis,SP,3,1,-26.0,3.67,3,149.7,49.9
1630,2829,guarulhos,SP,11,3,-16.78,4.09,11,2625.8,238.71
1631,797,pinhalzinho,SP,3,1,-6.5,3.67,3,62.699999999999996,20.9
1632,648,sorocaba,SP,33,1,-12.7,3.7,33,1548.0,46.91
1633,2608,mandaguacu,PR,19,1,-6.74,3.0,19,623.7,32.83
1634,2328,mairinque,SP,10,1,-12.8,4.5,10,514.27,51.43
1635,2998,porto ferreira,SP,3,2,-7.0,3.33,3,488.8,162.93
1636,3063,marica,RJ,13,1,-11.58,3.85,13,1868.7,143.75
1637,1762,paulo lopes,SC,5,1,-16.4,4.6,5,2255.0,451.0
1638,2714,cascavel,PR,1,1,,1.0,1,49.9,49.9
1639,26,sao paulo,SP,11,1,-10.45,4.27,11,393.0,35.73
1640,1115,florianopolis,SC,21,2,-15.75,3.95,21,2678.9,127.57
1641,446,sao paulo,SP,18,4,-5.83,4.56,18,1263.05,70.17
1642,2864,santos,SP,17,4,-6.88,3.18,17,573.5,33.74
1643,427,brasilia,DF,4,1,-9.0,4.75,4,504.38,126.1
1644,1599,mogi guacu,SP,9,1,-21.14,4.0,9,4905.6900000000005,545.08
1645,632,ribeirao preto,SP,7,1,-22.71,3.57,7,569.6,81.37
1646,598,carmo do cajuru,MG,8,1,-15.62,4.38,8,479.2,59.9
1647,2212,curitiba,PR,4,1,-9.5,4.25,4,353.9,88.48
1648,776,brasilia df,DF,5,2,-21.0,4.2,5,568.78,113.76
1649,300,jacutinga,MG,25,2,-14.6,3.88,25,1733.75,69.35
1650,2341,sao paulo,SP,15,2,-10.73,3.6,15,1313.22,87.55
1651,1083,limeira,SP,19,1,-12.63,4.16,19,40458.0,2129.37
1652,2749,carapicuiba,SP,4,1,-10.0,4.75,4,898.71,224.68
1653,2780,sao paulo,SP,31,4,-10.76,3.65,31,2100.12,67.75
1654,2918,porto alegre,RS,19,3,-21.37,4.42,19,1677.24,88.28
1655,2110,lagoa da prata,MG,47,1,-16.13,4.11,47,5260.3,111.92
1656,2410,laurentino,SC,9,2,-10.56,4.22,9,483.08,53.68
1657,28,ribeirao das neves,MG,3,0,-17.0,5.0,3,70.5,23.5
1658,2834,sao paulo,SP,1,0,-3.0,5.0,1,15.9,15.9
1659,2841,rio claro,SP,8,6,-6.38,4.62,8,1063.92,132.99
1660,661,londrina,PR,30,2,-11.21,3.97,30,3824.61,127.49
1661,1960,pinhais,PR,1,1,-10.0,3.0,1,75.0,75.0
1662,1848,rio de janeiro,RJ,5,1,-6.8,4.4,5,349.95,69.99
1663,2742,aracatuba,SP,17,1,-14.88,3.24,17,1084.83,63.81
1664,2375,curitiba,PR,16,5,-15.88,3.5,16,1567.9,97.99
1665,1944,sao paulo,SP,17,1,-11.59,5.0,17,2433.0,143.12
1666,2650,curitiba,PR,6,1,-9.0,4.33,6,582.48,97.08
1667,3060,sao paulo,SP,7,1,-10.86,4.43,7,2708.96,386.99
1668,467,sao paulo,SP,39,4,-9.71,3.92,39,1923.33,49.32
1669,1234,maringa,PR,23,1,-16.0,4.04,23,1255.7,54.6
1670,1817,sao paulo,SP,15,1,-12.73,4.73,15,348.5,23.23
1671,2394,caxias do sul,RS,16,2,-10.81,3.56,16,1790.7,111.92
1672,631,canoas,RS,4,1,-9.25,2.5,4,208.0,52.0
1673,2318,laurentino,SC,1,1,-5.0,5.0,1,29.88,29.88
1674,754,sao paulo,SP,16,2,-4.5,4.56,16,1244.95,77.81
1675,916,tabatinga,SP,8,1,-24.57,3.12,8,1254.2,156.78
1676,1437,sao paulo,SP,4,2,-6.5,2.25,4,2196.0,549.0
1677,1840,bom jardim,RJ,2,2,-5.0,4.5,2,101.9,50.95
1678,1213,sao jose dos campos,SP,28,2,-8.29,4.64,28,628.1999999999999,22.44
1679,324,joinville,SC,5,1,-16.4,3.6,5,1039.95,207.99
1680,2358,auriflama/sp,SP,9,1,-6.44,4.78,9,780.0,86.67
1681,460,rio de janeiro,RJ,2,2,-10.5,3.0,2,54.8,27.4
1682,1024,sorocaba,SP,5,2,-17.2,3.2,5,6750.0,1350.0
1683,2221,formosa do oeste,PR,11,3,-10.27,4.27,11,1349.1,122.65
1684,167,sao bernardo do campo,SP,10,4,-8.9,4.5,10,402.9,40.29
1685,763,belo horizonte,MG,11,5,-10.82,4.09,11,8344.89,758.63
1686,76,paincandu,PR,37,2,-17.0,1.78,37,21211.9,573.29
1687,1334,sao paulo,SP,10,0,-9.8,3.8,10,290.0,29.0
1688,2475,curitiba,PR,34,3,-13.35,4.71,34,6096.8,179.32
1689,1471,campos dos goytacazes,RJ,12,3,-8.58,4.33,12,1667.0,138.92
1690,2415,santo andre,SP,15,1,-17.0,3.13,15,826.72,55.11
1691,2490,nova odessa,SP,13,1,-12.0,4.0,13,745.01,57.31
1692,745,curitiba,PR,10,1,-10.2,3.9,10,5399.0,539.9
1693,886,ribeirao preto,SP,9,1,-23.83,2.0,9,1929.6899999999998,214.41
1694,980,rio grande,RS,18,2,-10.22,4.56,18,950.38,52.8
1695,1359,sorocaba,SP,3,1,-7.67,4.33,3,7014.24,2338.08
1696,194,rio de janeiro,RJ,3,1,-15.67,3.67,3,849.6999999999999,283.23
1697,1635,barra mansa,RJ,9,5,-12.78,4.44,9,308.28,34.25
1698,1524,sao paulo,SP,11,2,-14.62,3.64,11,666.0,60.55
1699,1193,guarulhos,SP,1,1,-13.0,1.0,1,750.0,750.0
1700,2391,portao,RS,31,2,-16.87,3.1,31,2306.98,74.42
1701,1614,rio de janeiro,RJ,7,1,-13.71,4.29,7,1304.17,186.31
1702,2103,santo andre,SP,4,1,-19.75,4.5,4,3263.8,815.95
1703,90,ribeirao preto,SP,7,2,-13.43,4.29,7,241.2,34.46
1704,2112,venancio aires,RS,4,1,-9.0,4.75,4,169.45,42.36
1705,2620,sao caetano do sul,SP,31,1,-12.52,4.06,31,1845.0,59.52
1706,1927,sao caetano do sul,SP,11,2,-7.73,3.64,11,517.67,47.06
1707,356,sp,SP,2,1,-8.5,5.0,2,208.8,104.4
1708,2907,sao paulo,SP,2,1,-10.5,4.5,2,475.8,237.9
1709,2178,brasilia,DF,13,5,-20.9,2.62,13,1299.7,99.98
1710,1624,campo bom,RS,13,3,-18.92,3.85,13,8667.0,666.69
1711,32,natal,RN,16,1,-25.81,2.69,16,5794.0,362.12
1712,2616,sao paulo,SP,1,1,-6.0,5.0,1,19.9,19.9
1713,2671,sao paulo,SP,38,7,-18.47,3.82,38,7081.66,186.36
1714,1407,claudio,MG,8,1,-14.0,3.12,8,1177.71,147.21
1715,555,presidente prudente,SP,4,1,-8.75,4.0,4,272.0,68.0
1716,639,sao caetano do sul,SP,7,2,-11.86,4.71,7,796.4,113.77
1717,3030,rio de janeiro,RJ,16,1,-7.19,3.25,16,1077.2,67.32
1718,2759,maringa,PR,5,1,-14.8,2.2,5,495.0,99.0
1719,2593,araraquara,SP,6,1,-17.5,4.83,6,6080.0,1013.33
1720,2346,porto ferreira,SP,2,2,-13.5,5.0,2,437.79999999999995,218.9
1721,2697,curitiba,PR,21,2,-13.25,4.38,21,1793.76,85.42
1722,114,marilia,SP,21,4,-15.05,4.43,21,939.0,44.71
1723,172,itajai,SC,12,1,-8.29,3.25,12,1307.34,108.94
1724,3071,jambeiro,SP,4,1,-10.75,3.75,4,1280.0,320.0
1725,2144,botucatu,SP,11,2,-12.18,4.64,11,684.71,62.25
1726,1809,guarulhos,SP,8,2,-16.75,4.5,8,234.95999999999998,29.37
1727,1717,indaiatuba,SP,24,1,-12.21,4.17,24,1029.11,42.88
1728,782,sao paulo,SP,11,1,-15.91,4.36,11,1595.3,145.03
1729,358,jaguariuna,SP,2,2,-5.5,5.0,2,258.9,129.45
1730,1289,marilia,SP,33,5,-15.23,3.94,33,7577.67,229.63
1731,2681,vargem grande paulista,SP,16,1,-6.56,4.44,16,2489.3,155.58
1732,237,sao paulo,SP,23,3,-7.68,3.96,23,660.79,28.73
1733,2419,curitiba,PR,14,2,-11.57,3.93,14,4522.28,323.02
1734,346,vicosa,MG,12,1,-14.83,4.5,12,612.8,51.07
1735,2664,cachoeira do sul,RS,2,2,-16.5,4.0,2,179.8,89.9
1736,1455,brasilia,DF,17,2,-14.94,4.53,17,580.3,34.14
1737,2383,sao paulo,SP,8,1,-3.75,4.12,8,134.0,16.75
1738,2260,campinas,SP,24,1,-5.96,4.67,24,2257.0,94.04
1739,353,ibitinga,SP,28,1,-14.79,4.54,28,1726.2,61.65
1740,2280,sao paulo,SP,50,1,-10.5,4.54,50,8140.5,162.81
1741,2750,toledo,PR,5,1,-7.2,4.8,5,350.67,70.13
1742,186,caxias do sul,RS,14,1,-14.0,4.71,14,978.6000000000001,69.9
1743,2898,porto alegre,RS,18,3,-16.39,3.44,18,14069.630000000001,781.65
1744,910,fernandopolis,SP,4,2,-10.5,4.5,4,3020.0,755.0
1745,1793,sao bernardo do campo,SP,13,3,-6.0,2.77,13,322.0,24.77
1746,2266,sao paulo,SP,1,1,-9.0,2.0,1,22.5,22.5
1747,2281,santa maria da serra,SP,5,3,-22.4,3.8,5,204.95000000000002,40.99
1748,1456,ribeirao preto,SP,10,1,-15.8,4.8,10,1024.46,102.45
1749,2054,goiania,GO,1,1,-7.0,4.0,1,289.9,289.9
1750,2894,itajai,SC,6,1,-7.83,3.67,6,6508.4,1084.73
1751,1002,novo hamburgo,RS,25,7,-11.28,3.88,25,7763.13,310.53
1752,1774,sao jose do rio preto,SP,2,1,-14.0,5.0,2,119.8,59.9
1753,2441,brasilia,DF,15,3,-11.64,3.0,15,4768.8,317.92
1754,571,auriflama,SP,9,2,-7.0,4.44,9,359.33,39.93
1755,2881,botucatu,SP,58,1,-10.12,3.4,58,4469.1,77.05
1756,590,manaus,AM,3,1,-48.33,2.33,3,1177.0,392.33
1757,2847,ribeirao preto,SP,1,1,-24.0,3.0,1,55.0,55.0
1758,1099,americana,SP,11,2,-4.73,4.82,11,600.5,54.59
1759,2116,belo horizonte,MG,11,1,-10.82,4.82,11,424.0,38.55
1760,161,ribeirao preto,SP,4,1,-18.75,4.0,4,792.64,198.16
1761,2795,sao paulo,SP,23,2,-9.91,4.39,23,987.0,42.91
1762,1808,santo andre,SP,5,1,-14.0,3.2,5,1129.9,225.98
1763,3065,campinas,SP,6,1,-6.33,4.5,6,1085.8,180.97
1764,1222,joinville,SC,2,1,-10.5,4.5,2,205.55,102.78
1765,3037,londrina,PR,1,1,-8.0,5.0,1,453.7,453.7
1766,2125,sao paulo,SP,23,1,-7.57,3.96,23,1064.6,46.29
1767,2631,sao paulo,SP,5,1,-9.6,4.8,5,787.7,157.54
1768,2276,bauru,SP,13,1,-12.31,3.85,13,637.7,49.05
1769,103,vespasiano,MG,8,2,-14.0,4.12,8,1597.3,199.66
1770,2386,sao caetano do sul,SP,12,1,-12.42,4.0,12,1930.6,160.88
1771,2396,sao paulo,SP,15,1,-13.93,2.6,15,607.5,40.5
1772,2140,sao paulo,SP,27,4,-10.78,4.52,27,1755.88,65.03
1773,1628,osasco,SP,4,3,-9.5,3.25,4,240.60000000000002,60.15
1774,2640,sao paulo,SP,1,1,,1.0,1,85.0,85.0
1775,2246,sao paulo,SP,19,2,-14.53,4.05,19,2743.76,144.41
1776,843,diadema,SP,3,1,-14.0,3.67,3,1564.99,521.66
1777,771,recife,PE,14,1,-14.29,2.07,14,27138.0,1938.43
1778,1498,sao paulo,SP,3,1,,1.0,3,149.7,49.9
1779,981,sao jose do rio preto,SP,7,2,-16.43,3.57,7,1294.3,184.9
1780,1314,castro,PR,16,3,-13.88,4.06,16,7829.3,489.33
1781,752,londrina,PR,7,1,-10.29,4.43,7,569.7,81.39
1782,1806,porto alegre,SP,3,1,-11.67,4.0,3,722.0,240.67
1783,859,porto alegre,RS,6,1,-8.17,4.17,6,397.79999999999995,66.3
1784,762,guanhaes,MG,10,3,-6.8,4.7,10,1252.0,125.2
1785,1903,osasco,SP,8,4,-7.0,3.38,8,798.3000000000001,99.79
1786,1360,fernandopolis,SP,71,1,-11.73,4.01,71,4094.84,57.67
1787,1317,sao paulo,SP,5,3,-17.5,3.4,5,443.06,88.61
1788,1553,belo horizonte,MG,27,1,-9.89,4.41,27,1344.3,49.79
1789,887,aracaju,SE,5,2,-12.6,4.6,5,1096.7,219.34
1790,1224,presidente bernardes,SP,7,1,,2.0,7,489.92999999999995,69.99
1791,1901,curitiba,PR,1,1,-32.0,1.0,1,180.0,180.0
1792,2139,ribeirao preto,SP,7,1,-8.14,4.0,7,435.3,62.19
1793,3,franca,SP,59,1,-15.43,4.03,59,1303.1,22.09
1794,1122,joao pinheiro,MG,4,1,-26.33,3.25,4,1519.96,379.99
1795,2168,sao paulo,SP,5,1,-2.6,4.8,5,685.9300000000001,137.19
1796,2036,serra,ES,6,1,-12.33,3.83,6,294.4,49.07
1797,164,goiania,GO,2,1,-7.5,5.0,2,144.8,72.4
1798,2736,sao paulo,SP,2,1,,2.0,2,68.0,34.0
1799,1269,sao bernardo do campo,SP,2,1,-39.0,2.0,2,627.0,313.5
1800,1890,sao paulo,SP,9,4,-13.5,4.0,9,1120.0,124.44
1801,1473,araraquara,SP,1,1,-11.0,4.0,1,489.0,489.0
1802,80,sao paulo,SP,4,2,-6.75,4.0,4,173.99,43.5
1803,1860,sao paulo,SP,2,1,-8.5,2.5,2,162.7,81.35
1804,2822,santos,SP,19,1,-5.61,4.11,19,389.71999999999997,20.51
1805,1481,bauru,SP,7,1,-16.0,4.29,7,1545.5,220.79
1806,2091,castro,PR,3,2,-21.0,3.0,3,208.35000000000002,69.45
1807,1720,campo largo,PR,12,3,-16.0,3.67,12,2176.4,181.37
1808,2010,itajai,SC,4,2,-9.25,4.25,4,760.9200000000001,190.23
1809,933,sao joao de meriti,RJ,2,1,-19.5,3.0,2,279.89,139.94
1810,2249,floranopolis,SC,2,1,-6.0,5.0,2,19.98,9.99
1811,511,sao paulo,SP,4,1,-17.25,4.25,4,85.41,21.35
1812,1982,ribeirao preto,SP,26,3,-13.0,4.04,26,1843.64,70.91
1813,2234,sao jose,SC,6,1,-11.83,4.5,6,246.39999999999998,41.07
1814,1548,dores de campos,MG,1,1,-13.0,5.0,1,899.0,899.0
1815,1374,caruaru,PE,1,1,-8.0,5.0,1,25.99,25.99
1816,2647,sao paulo,SP,1,1,-3.0,5.0,1,135.99,135.99
1817,94,sao paulo,SP,2,1,-6.0,3.5,2,239.8,119.9
1818,449,sao paulo,SP,15,1,-6.13,4.67,15,1019.2,67.95
1819,189,sao jose do rio preto,SP,4,1,-7.75,4.25,4,1489.9,372.48
1820,1155,sao jose do rio preto,SP,8,1,-9.12,4.5,8,1471.9,183.99
1821,2807,blumenau,SC,1,1,-4.0,5.0,1,139.89,139.89
1822,1436,sao paulo,SP,2,2,-12.5,3.5,2,95.0,47.5
1823,215,sao paulo,SP,2,1,-21.5,3.5,2,397.0,198.5
